Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-07-25 00:00:00-04:00,22.366578214856425,22.50089067529316,22.063803762131876,22.15941619873047,161531600,0.0,0.0
2016-07-26 00:00:00-04:00,22.041040955787416,22.302838423366524,21.949980740521315,22.006893157958984,224959200,0.0,0.0
2016-07-27 00:00:00-04:00,23.737022743780013,23.75523512840097,23.39099612012484,23.436525344848633,369379200,0.0,0.0
2016-07-28 00:00:00-04:00,23.409212413656437,23.77800371125491,23.406935430991453,23.752962112426758,159479200,0.0,0.0
2016-07-29 00:00:00-04:00,23.718817369635584,23.800771381822965,23.602715562898634,23.723369598388672,110934800,0.0,0.0
2016-08-01 00:00:00-04:00,23.768904712374354,24.165014682425834,23.768904712374354,24.142250061035156,152671600,0.0,0.0
2016-08-02 00:00:00-04:00,24.142243754724728,24.14679598308204,23.675561322388425,23.784833908081055,135266400,0.0,0.0
2016-08-03 00:00:00-04:00,23.859959975674617,24.0944388443081,23.850853780982273,24.083057403564453,120810400,0.0,0.0
2016-08-04 00:00:00-04:00,24.16545054939915,24.261580922637133,24.096784999236316,24.231826782226562,109634800,0.1425,0.0
2016-08-05 00:00:00-04:00,24.323380557839805,24.63924001955661,24.30278193880834,24.600330352783203,162213600,0.0,0.0
2016-08-08 00:00:00-04:00,24.60948715124124,24.804039001464844,24.52709091876358,24.804039001464844,112148800,0.0,0.0
2016-08-09 00:00:00-04:00,24.771998155762603,24.934504812564096,24.721643636087038,24.904748916625977,105260800,0.0,0.0
2016-08-10 00:00:00-04:00,24.88185744859045,24.925345754190385,24.664419413066312,24.719350814819336,96034000,0.0,0.0
2016-08-11 00:00:00-04:00,24.838367228321207,24.932210039226604,24.68501613103632,24.703327178955078,109938000,0.0,0.0
2016-08-12 00:00:00-04:00,24.668994145530196,24.82005766994111,24.668994145530196,24.760547637939453,74641600,0.0,0.0
2016-08-15 00:00:00-04:00,24.751390111833377,25.07182643622555,24.73765770026603,25.058094024658203,103472800,0.0,0.0
2016-08-16 00:00:00-04:00,25.092422730917868,25.22975381882935,24.996292366369683,25.035202026367188,135177600,0.0,0.0
2016-08-17 00:00:00-04:00,24.971118177118402,25.032917523500135,24.79716672501847,24.998584747314453,101424000,0.0,0.0
2016-08-18 00:00:00-04:00,25.000868336556707,25.085553852675815,24.952801413167265,24.966535568237305,87938800,0.0,0.0
2016-08-19 00:00:00-04:00,24.89559590231329,25.106169528222416,24.80175480764529,25.030637741088867,101472400,0.0,0.0
