Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-08-10 00:00:00-04:00,3.4789759104633546,3.4789759104633546,3.4531100495695273,3.4617321491241455,22680,0.0,0.0
2016-08-11 00:00:00-04:00,3.4703544133732342,3.483287674392923,3.4574215901236482,3.466043472290039,12724,0.0,0.0
2016-08-12 00:00:00-04:00,3.4703524845056033,3.4832857383368188,3.4272426598645556,3.4789745807647705,31305,0.0,0.0
2016-08-15 00:00:00-04:00,3.483287674392923,3.483287674392923,3.453110649040453,3.466043472290039,7986,0.0,0.0
2016-08-16 00:00:00-04:00,3.4789757024020074,3.4832868613639927,3.4660426632860517,3.470353603363037,15759,0.0,0.0
2016-08-17 00:00:00-04:00,3.4789750367837633,3.491908073425293,3.470352939394424,3.491908073425293,9264,0.0,0.0
2016-08-18 00:00:00-04:00,3.5134642066492443,3.5307084074062907,3.491909284030487,3.526397466659546,25502,0.0,0.0
2016-08-19 00:00:00-04:00,3.522086380174736,3.569507167143833,3.513464279617148,3.5565743446350098,20764,0.0,0.0
2016-08-22 00:00:00-04:00,3.5738185362080586,3.6039955615997314,3.547952451905181,3.6039955615997314,28643,0.0,0.0
2016-08-23 00:00:00-04:00,3.60399639022122,3.6212403774261475,3.599685229256162,3.6212403774261475,34180,0.0,0.0
2016-08-24 00:00:00-04:00,3.6212393548675244,3.6341721774554476,3.5996842127842386,3.612617254257202,54145,0.0,0.0
2016-08-25 00:00:00-04:00,3.599685229256162,3.6212403774261475,3.586752403016293,3.6212403774261475,25289,0.0,0.0
2016-08-26 00:00:00-04:00,3.612616510864796,3.616927669725341,3.5393296557404654,3.591061592102051,57606,0.0,0.0
2016-08-29 00:00:00-04:00,3.5718030501650055,3.6593471663098622,3.5718030501650055,3.6330838203430176,63356,0.236664,0.0
2016-08-30 00:00:00-04:00,3.628705508560284,3.641837177340301,3.5674245357513428,3.5674245357513428,41634,0.0,0.0
2016-08-31 00:00:00-04:00,3.5718024950618683,3.5980656147003174,3.5718024950618683,3.5980656147003174,9530,0.0,0.0
2016-09-01 00:00:00-04:00,3.5761785722792485,3.6024416840424776,3.5718014240264893,3.5718014240264893,7134,0.0,0.0
2016-09-02 00:00:00-04:00,3.5849341660044636,3.6068201360776277,3.5849341660044636,3.5980656147003174,9903,0.0,0.0
2016-09-06 00:00:00-04:00,3.6111966064438663,3.672477577819003,3.6111966064438663,3.6505916118621826,54411,0.0,0.0
2016-09-07 00:00:00-04:00,3.668101303544784,3.672478675842285,3.654969631145813,3.672478675842285,28803,0.0,0.0
2016-09-08 00:00:00-04:00,3.668101303544784,3.67685582589302,3.659347003443314,3.672478675842285,18634,0.0,0.0
2016-09-09 00:00:00-04:00,3.6768559895388337,3.6768559895388337,3.6155752193608217,3.6330838203430176,59256,0.0,0.0
2016-09-12 00:00:00-04:00,3.615573347476264,3.641836457599178,3.606818829270852,3.6243274211883545,26354,0.0,0.0
2016-09-13 00:00:00-04:00,3.624329800361113,3.624329800361113,3.5718035456346926,3.5761806964874268,57286,0.0,0.0
2016-09-14 00:00:00-04:00,3.5805570164391787,3.637460627528103,3.5761796446271528,3.5980656147003174,15919,0.0,0.0
2016-09-15 00:00:00-04:00,3.6155742196747016,3.6637233035563375,3.6155742196747016,3.646214485168457,11074,0.0,0.0
2016-09-16 00:00:00-04:00,3.641838661550426,3.6681017875671387,3.5980664885268445,3.6681017875671387,16611,0.0,0.0
2016-09-19 00:00:00-04:00,3.668098901734296,3.6768534183502197,3.6549672379337217,3.6768534183502197,27419,0.0,0.0
2016-09-20 00:00:00-04:00,3.676856311070573,3.676856311070573,3.6374615109221065,3.6681017875671387,34233,0.0,0.0
2016-09-21 00:00:00-04:00,3.6812323852215187,3.694363832473755,3.6724778648066443,3.694363832473755,26673,0.0,0.0
2016-09-22 00:00:00-04:00,3.6987428090288312,3.7162518585094326,3.6899882842885305,3.711874485015869,39930,0.0,0.0
2016-09-23 00:00:00-04:00,3.711874485015869,3.711874485015869,3.681234204041883,3.711874485015869,32317,0.0,0.0
2016-09-26 00:00:00-04:00,3.6943628575641756,3.7031173756688105,3.6899854873885296,3.698740005493164,10648,0.0,0.0
2016-09-27 00:00:00-04:00,3.698742143666557,3.7074966668320175,3.68123354182921,3.7031195163726807,44988,0.0,0.0
2016-09-28 00:00:00-04:00,3.7235580890334665,3.7235580890334665,3.6746810440658604,3.6924545764923096,36576,0.236664,0.0
2016-09-29 00:00:00-04:00,3.6924549451720616,3.6924549451720616,3.648020996865932,3.661351203918457,46053,0.0,0.0
2016-09-30 00:00:00-04:00,3.670237717360958,3.6924545764923096,3.6524639593276693,3.6924545764923096,21562,0.0,0.0
2016-10-03 00:00:00-04:00,3.683567999242621,3.6880113263115315,3.6702380180358887,3.6702380180358887,19539,0.0,0.0
2016-10-04 00:00:00-04:00,3.683567362440395,3.7191144240601455,3.674680709838867,3.674680709838867,33648,0.0,0.0
