Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-08-15 00:00:00-04:00,0.9628093838691711,0.9628093838691711,0.9577417083661388,0.9628093838691711,6742,0.0,0.0
2016-08-16 00:00:00-04:00,0.9628089112939833,0.9628089112939833,0.9501402378082275,0.9501402378082275,2298,0.0,0.0
2016-08-17 00:00:00-04:00,0.9476065752928344,0.9476065752928344,0.9400054812431335,0.9400054812431335,15781,0.0,0.0
2016-08-18 00:00:00-04:00,0.9400055800253739,0.9400055800253739,0.9324045777320862,0.9324045777320862,15322,0.0,0.0
2016-08-19 00:00:00-04:00,0.9298706891768657,0.9400054812431335,0.9298706891768657,0.9400054812431335,39223,0.0,0.0
2016-08-22 00:00:00-04:00,0.9425393708633877,0.94507325425659,0.9324045777320862,0.9324045777320862,12564,0.0,0.0
2016-08-23 00:00:00-04:00,0.9450731549418036,0.9450731549418036,0.9400054812431335,0.9400054812431335,2451,0.0,0.0
2016-08-24 00:00:00-04:00,0.9476063687314379,0.9552077387897109,0.9450729489326476,0.9450729489326477,29571,0.0,0.0
2016-08-25 00:00:00-04:00,0.9501407041652544,0.9628093838691711,0.9450734914382805,0.9628093838691711,46578,0.0,0.0
2016-08-26 00:00:00-04:00,0.9881460957689235,0.9957471911040092,0.9780113019888091,0.9906799793243408,14862,0.0,0.0
2016-08-29 00:00:00-04:00,0.990679575223148,1.0109492470705106,0.9856119027346267,1.005881667137146,6129,0.0,0.0
2016-08-30 00:00:00-04:00,1.0084154147516917,1.0388199675233623,1.0084154147516917,1.0236175060272217,73390,0.0,0.0
2016-08-31 00:00:00-04:00,1.0261516037122835,1.0261516037122835,1.013482928276062,1.013482928276062,12257,0.0,0.0
2016-09-01 00:00:00-04:00,0.9982805848121643,0.9982805848121643,0.990679585057291,0.9982805848121643,4903,0.0,0.0
2016-09-02 00:00:00-04:00,1.0134828662189015,1.0388202155398982,1.0134828662189015,1.0286853313446045,2298,0.0,0.0
2016-09-06 00:00:00-04:00,1.0109494924545288,1.0109494924545288,1.0109494924545288,1.0109494924545288,153,0.0,0.0
2016-09-07 00:00:00-04:00,1.0109494924545288,1.0109494924545288,1.0109494924545288,1.0109494924545288,0,0.0,0.0
2016-09-08 00:00:00-04:00,0.9957467849358863,1.0084154571038282,0.9932133651898303,1.005881667137146,9040,0.0,0.0
2016-09-09 00:00:00-04:00,1.0058817263849085,1.0261513994261817,1.0008144238185428,1.021084189414978,47803,0.0,0.0
2016-09-12 00:00:00-04:00,0.9957468509674072,0.9957468509674072,0.9932134310533511,0.9957468509674072,15015,0.0,0.0
2016-09-13 00:00:00-04:00,0.9932139560039784,0.9932139560039784,0.9476069126913441,0.9628093838691711,24668,0.0,0.0
2016-09-14 00:00:00-04:00,0.9704104046573268,0.9729442887297605,0.9678766131401062,0.9678766131401062,16854,0.0,0.0
2016-09-15 00:00:00-04:00,0.9729437506501399,1.021084189414978,0.9729437506501399,1.021084189414978,49489,0.0,0.0
2016-09-16 00:00:00-04:00,1.0058818408194652,1.0261515161667263,1.0058818408194652,1.0185505151748657,29877,0.0,0.0
2016-09-19 00:00:00-04:00,1.0261517723186582,1.0514887571334839,1.0261517723186582,1.0514887571334839,31409,0.0,0.0
2016-09-20 00:00:00-04:00,1.054022222174663,1.089493989944458,1.048955011889312,1.089493989944458,8580,0.0,0.0
2016-09-21 00:00:00-04:00,1.079359306096267,1.1274997522353754,1.079359306096267,1.1148314476013184,90551,0.0,0.0
2016-09-22 00:00:00-04:00,1.1275000088012803,1.1579045762168632,1.1275000088012803,1.1477696895599365,51634,0.0,0.0
2016-09-23 00:00:00-04:00,1.1452357124583172,1.1452357124583172,1.1122973699602805,1.1274994611740112,26660,0.0,0.0
2016-09-26 00:00:00-04:00,1.114831485928656,1.114831485928656,1.064157247543335,1.064157247543335,30184,0.0,0.0
2016-09-27 00:00:00-04:00,1.056555870731332,1.0692245426318636,1.054022080818133,1.0590896606445312,21910,0.0,0.0
2016-09-28 00:00:00-04:00,1.089493989944458,1.1021626635440045,1.079359199153088,1.089493989944458,8733,0.0,0.0
2016-09-29 00:00:00-04:00,1.109763503074646,1.109763503074646,1.109763503074646,1.109763503074646,306,0.0,0.0
2016-09-30 00:00:00-04:00,1.109763503074646,1.109763503074646,1.109763503074646,1.109763503074646,766,0.0,0.0
2016-10-03 00:00:00-04:00,1.1122976570972603,1.1148314476013184,1.0894940978917944,1.1148314476013184,4750,0.0,0.0
2016-10-04 00:00:00-04:00,1.1148314476013184,1.1148314476013184,1.1148314476013184,1.1148314476013184,0,0.0,0.0
2016-10-05 00:00:00-04:00,1.127499760473127,1.1883088819112817,1.127499760473127,1.1705729961395264,61593,0.0,0.0
2016-10-06 00:00:00-04:00,1.1731070272434625,1.1807080301492838,1.1427024602890015,1.1427024602890015,18386,0.0,0.0
2016-10-07 00:00:00-04:00,1.1781740719403837,1.1908427476882935,1.1731068607957316,1.1908427476882935,12104,0.0,0.0
2016-10-11 00:00:00-04:00,1.1883083702478363,1.2263139159494378,1.1883083702478363,1.213645339012146,37538,0.0,0.0
2016-10-12 00:00:00-04:00,1.2491182231279359,1.27952241897583,1.2491182231279359,1.27952241897583,19918,0.0,0.0
2016-10-13 00:00:00-04:00,1.2617866307273564,1.2744553089141846,1.2288486412838469,1.2744553089141846,16241,0.0,0.0
2016-10-14 00:00:00-04:00,1.276989173795197,1.29725885644269,1.2491183948630966,1.2668542861938477,83962,0.0,0.0
2016-10-17 00:00:00-04:00,1.2668542861938477,1.2668542861938477,1.2491183948630966,1.2668542861938477,16241,0.0,0.0
2016-10-18 00:00:00-04:00,1.2668541112148592,1.307393193244934,1.2668541112148592,1.307393193244934,29417,0.0,0.0
2016-10-19 00:00:00-04:00,1.3099263331374726,1.3251287937164307,1.3073925434300728,1.3251287937164307,17313,0.0,0.0
2016-10-20 00:00:00-04:00,1.3301961421966553,1.3301961421966553,1.3048592605762275,1.3301961421966553,22676,0.0,0.0
2016-10-21 00:00:00-04:00,1.335264110140351,1.3986066521497622,1.335264110140351,1.3935390710830688,58222,0.0,0.0
2016-10-24 00:00:00-04:00,1.4188767436922074,1.4188767436922074,1.3935394788313238,1.4062081575393677,15015,0.0,0.0
2016-10-25 00:00:00-04:00,1.413808747463601,1.413808747463601,1.3606010899220446,1.3935390710830688,16854,0.0,0.0
2016-10-26 00:00:00-04:00,1.3808708246766133,1.4315446938269771,1.3580672642435745,1.4112753868103027,40143,0.0,0.0
2016-10-27 00:00:00-04:00,1.4112757400888305,1.416342952417476,1.3960732701060552,1.4062081575393677,9193,0.0,0.0
2016-10-28 00:00:00-04:00,1.3682017885703457,1.3682017885703457,1.3301961421966553,1.3301961421966553,40296,0.0,0.0
2016-10-31 00:00:00-04:00,1.3403311266727653,1.3606008926698794,1.337797336506753,1.34793221950531,27885,0.0,0.0
2016-11-01 00:00:00-04:00,1.3453985238792598,1.3453985238792598,1.3377975225448608,1.3377975225448608,3524,0.0,0.0
2016-11-02 00:00:00-04:00,1.3301964286552852,1.3377975225448608,1.3276626381369165,1.3377975225448608,8427,0.0,0.0
2016-11-03 00:00:00-04:00,1.3200614675964437,1.3403311412589798,1.3200614675964437,1.327662467956543,2298,0.0,0.0
2016-11-04 00:00:00-04:00,1.3124608483996554,1.3276629471620511,1.2972587496372596,1.2997921705245972,6742,0.0,0.0
2016-11-07 00:00:00-05:00,1.3403313189142352,1.3529999938958512,1.3301964344620485,1.3428651094436646,29111,0.0,0.0
2016-11-08 00:00:00-05:00,1.3327301296356526,1.3555332230784007,1.3327301296356526,1.350466012954712,26813,0.0,0.0
2016-11-09 00:00:00-05:00,1.3175273588235252,1.4087410070821398,1.3175273588235252,1.388471245765686,104800,0.0,0.0
2016-11-10 00:00:00-05:00,1.4366124629660786,1.5404944615745675,1.4366124629660786,1.520224690437317,134524,0.0,0.0
2016-11-11 00:00:00-05:00,1.5455607324005205,1.5962350368499756,1.525291436374341,1.5962350368499756,50714,0.0,0.0
2016-11-14 00:00:00-05:00,1.6317072284850231,1.6849153364731306,1.6215722538104584,1.669712781906128,99897,0.0,0.0
2016-11-15 00:00:00-05:00,1.6595778687835154,1.6595778687835154,1.5886341620053106,1.646909475326538,68794,0.0,0.0
2016-11-16 00:00:00-05:00,1.6317069085797684,1.6469092750559506,1.5937013626098633,1.5937013626098633,18386,0.0,0.0
2016-11-17 00:00:00-05:00,1.6443761092163551,1.6469098996267202,1.6215725508541063,1.624106526374817,15322,0.0,0.0
2016-11-18 00:00:00-05:00,1.6418431727838099,1.6621129512786865,1.639309751276418,1.6621129512786865,30643,0.0,0.0
2016-11-21 00:00:00-05:00,1.677314286339547,1.7051850524328662,1.6722467060404649,1.7026512622833252,62665,0.0,0.0
2016-11-22 00:00:00-05:00,1.7279879131738498,1.740656676428097,1.7077181511214625,1.7381227016448975,55005,0.0,0.0
2016-11-23 00:00:00-05:00,1.7457238686657297,1.824268756221968,1.7355888951824328,1.7811959981918335,98978,0.0,0.0
2016-11-24 00:00:00-05:00,1.773594856262207,1.816667990026171,1.771061436510119,1.773594856262207,41522,0.0,0.0
2016-11-25 00:00:00-05:00,1.773594990060831,1.8065333366394045,1.73558924826486,1.8065333366394043,27885,0.0,0.0
2016-11-28 00:00:00-05:00,1.796398954927318,1.796398954927318,1.7203878164291382,1.7203878164291382,42594,0.0,0.0
2016-11-29 00:00:00-05:00,1.7457243138306207,1.7457243138306207,1.702651359706465,1.7178535461425781,36006,0.0,0.0
2016-11-30 00:00:00-05:00,1.7634610693755712,1.7710622577078865,1.740657689489025,1.7431914806365967,11798,0.0,0.0
2016-12-01 00:00:00-05:00,1.7735953544600516,1.8116009189542392,1.755859375,1.755859375,20225,0.0,0.0
2016-12-02 00:00:00-05:00,1.7609267915894882,1.7609267915894882,1.7051852528512852,1.7153202295303345,23902,0.0,0.0
2016-12-05 00:00:00-05:00,1.7229215084491651,1.7533260731679352,1.7229215084491651,1.7279887199401855,7814,0.0,0.0
2016-12-06 00:00:00-05:00,1.7127869368395374,1.7254555225372317,1.6975843748477417,1.7254555225372314,16088,0.0,0.0
2016-12-07 00:00:00-05:00,1.722921488771338,1.7482584714889526,1.717853907117439,1.7482584714889526,24055,0.0,0.0
2016-12-08 00:00:00-05:00,1.7583926717568563,1.7761286462349224,1.7254546978837533,1.773594856262207,34780,0.0,0.0
2016-12-09 00:00:00-05:00,1.7558590142447768,1.8065333366394045,1.7558590142447768,1.8065333366394043,28498,0.0,0.0
2016-12-12 00:00:00-05:00,1.8065332003559373,1.8065332003559373,1.773594856262207,1.773594856262207,16701,0.0,0.0
2016-12-13 00:00:00-05:00,1.7761290556659681,1.7989326153461127,1.7761290556659681,1.796398639678955,29417,0.0,0.0
2016-12-14 00:00:00-05:00,1.7862641851200893,1.7862641851200893,1.7533261974317667,1.7609272003173828,28498,0.0,0.0
2016-12-15 00:00:00-05:00,1.7989325708410526,1.824269365120105,1.7989325708410526,1.8039997816085815,55771,0.0,0.0
2016-12-16 00:00:00-05:00,1.7963987324869002,1.7989327082849715,1.783730149269104,1.783730149269104,27579,0.0,0.0
2016-12-19 00:00:00-05:00,1.7989323509019721,1.7989323509019721,1.7735950043896314,1.7862635850906372,14709,0.0,0.0
2016-12-20 00:00:00-05:00,1.7963978176120907,1.8242685754309202,1.773594453477569,1.8217347860336304,56843,0.0,0.0
2016-12-21 00:00:00-05:00,1.8141348336050904,1.8141348336050904,1.7989328289010462,1.8116010427474976,16394,0.0,0.0
2016-12-22 00:00:00-05:00,1.8014664059029142,1.8065336167958046,1.7862638476724615,1.796398639678955,13023,0.0,0.0
2016-12-23 00:00:00-05:00,1.7862634561969735,1.8090670108795166,1.7735948764101104,1.8090670108795166,44586,0.0,0.0
2016-12-28 00:00:00-05:00,1.8282726380219778,1.8282726380219778,1.77193933940395,1.7744996547698975,17773,0.048951,0.0
2016-12-29 00:00:00-05:00,1.7873028606336834,1.7873028606336834,1.7207271731659153,1.7412121295928955,27119,0.0,0.0
2016-12-30 00:00:00-05:00,1.741211645883709,1.7463326497234384,1.7079236243217293,1.7284085750579834,25587,0.0,0.0
2017-01-03 00:00:00-05:00,1.7821810245513916,1.80522628579075,1.7335296264842968,1.7821810245513916,44279,0.0,0.0
2017-01-04 00:00:00-05:00,1.782181076711093,1.8410746693273368,1.782181076711093,1.8333929777145386,69866,0.0,0.0
2017-01-05 00:00:00-05:00,1.8385140318144064,1.8385140318144064,1.805226021398601,1.8231502771377563,32022,0.0,0.0
2017-01-06 00:00:00-05:00,1.8385145589332517,1.8385145589332517,1.823150799851672,1.8257114887237549,7967,0.0,0.0
2017-01-09 00:00:00-05:00,1.8308325106471754,1.8410748920871356,1.7796206034473745,1.7924234867095947,38917,0.0,0.0
2017-01-10 00:00:00-05:00,1.7924229548598611,1.8231502771377563,1.7924229548598611,1.8231502771377563,10112,0.0,0.0
2017-01-11 00:00:00-05:00,1.805226302149227,1.8436353206634521,1.7924232336193406,1.8436353206634521,29724,0.0,0.0
2017-01-12 00:00:00-05:00,1.8103476762771606,1.8103476762771606,1.8052262992131884,1.8103476762771606,10265,0.0,0.0
2017-01-13 00:00:00-05:00,1.818030045018465,1.8692417716373495,1.818030045018465,1.866681456565857,39223,0.0,0.0
2017-01-16 00:00:00-05:00,1.8436350713456255,1.8436350713456255,1.8308320045471191,1.8308320045471191,10112,0.0,0.0
2017-01-17 00:00:00-05:00,1.8282719254289999,1.8282719254289999,1.7975445985794067,1.7975445985794067,15628,0.0,0.0
2017-01-18 00:00:00-05:00,1.8001052141189575,1.8077869052133526,1.797544525703876,1.8001052141189575,12410,0.0,0.0
2017-01-19 00:00:00-05:00,1.8077876114506677,1.8231511867168766,1.8052269220352173,1.8052269220352173,23289,0.0,0.0
2017-01-20 00:00:00-05:00,1.8205902106397664,1.8436352845612507,1.8205902106397664,1.8359535932540894,19152,0.0,0.0
2017-01-23 00:00:00-05:00,1.8410759247507615,1.8410759247507615,1.818030834197998,1.818030834197998,2911,0.0,0.0
2017-01-24 00:00:00-05:00,1.8180295577545469,1.8436353206634521,1.8180295577545469,1.8436353206634521,5516,0.0,0.0
2017-01-25 00:00:00-05:00,1.8513170943525548,1.8922867990827317,1.8513170943525548,1.8718018531799316,41675,0.0,0.0
2017-01-26 00:00:00-05:00,1.8820449910197177,1.8922873735427856,1.8820449910197177,1.8922873735427856,11185,0.0,0.0
2017-01-27 00:00:00-05:00,1.9039280574210589,1.9039280574210589,1.8625380992889407,1.8625380992889404,10419,0.048951,0.0
2017-01-30 00:00:00-05:00,1.849604584454853,1.849604584454853,1.7849332421892266,1.7901071310043335,65117,0.0,0.0
2017-01-31 00:00:00-05:00,1.7823457587760552,1.7978670425403267,1.771998173268693,1.7952800989151,18692,0.0,0.0
2017-02-01 00:00:00-05:00,1.8237351992594109,1.831495650724343,1.7849323749542236,1.7849323749542236,34627,0.0,0.0
2017-02-02 00:00:00-05:00,1.8056267602499434,1.8108004564003306,1.7719974517822266,1.7719974517822266,11491,0.0,0.0
2017-02-03 00:00:00-05:00,1.7978667127204557,1.7978667127204557,1.7849323749542236,1.7849323749542236,6282,0.0,0.0
2017-02-06 00:00:00-05:00,1.7926936149597168,1.7926936149597168,1.7926936149597168,1.7926936149597168,2758,0.0,0.0
2017-02-07 00:00:00-05:00,1.8108008685346233,1.8108008685346233,1.7952797765508952,1.8004536628723145,27119,0.0,0.0
2017-02-08 00:00:00-05:00,1.797867017777885,1.8108011687452414,1.779759168624878,1.779759168624878,5822,0.0,0.0
2017-02-09 00:00:00-05:00,1.8108010892465771,1.8314958810806274,1.8108010892465771,1.8314958810806274,31256,0.0,0.0
2017-02-10 00:00:00-05:00,1.841842860660979,1.8728852272033694,1.841842860660979,1.8728852272033691,19612,0.0,0.0
2017-02-13 00:00:00-05:00,1.8728854881439,1.9091013669967651,1.8728854881439,1.9091013669967651,17773,0.0,0.0
2017-02-14 00:00:00-05:00,1.8884063076203583,1.9349701453782258,1.8884063076203583,1.9142751693725586,51174,0.0,0.0
2017-02-15 00:00:00-05:00,1.927209127764937,1.937556710264515,1.9142751693725586,1.9142751693725586,12564,0.0,0.0
2017-02-16 00:00:00-05:00,1.8935807600442112,1.9039283456404312,1.8677124575310693,1.8884068727493286,40296,0.0,0.0
2017-02-17 00:00:00-05:00,1.883233236474384,1.883233236474384,1.8651251991437703,1.8754727840423584,7967,0.0,0.0
2017-02-21 00:00:00-05:00,1.89616757585247,1.901341273804998,1.8754727840423584,1.8754727840423584,25127,0.0,0.0
2017-02-22 00:00:00-05:00,1.8651249890650639,1.8909934759140012,1.8651249890650639,1.8909934759140015,3524,0.0,0.0
2017-02-23 00:00:00-05:00,1.8884065690746086,1.8884065690746086,1.8599511384963987,1.859951138496399,43054,0.0,0.0
2017-02-24 00:00:00-05:00,1.8481874399077267,1.8481874399077267,1.7776060112729024,1.7828340530395508,131613,0.048951,0.0
2017-02-27 00:00:00-05:00,1.814205267091867,1.814205267091867,1.7279390628568343,1.7514660358428955,15934,0.0,0.0
2017-02-28 00:00:00-05:00,1.7697645483338127,1.7906771067150757,1.7540794610977173,1.7540794610977173,41522,0.0,0.0
2017-03-01 00:00:00-05:00,1.780220483546922,1.840345073500599,1.780220483546922,1.822046160697937,26200,0.0,0.0
2017-03-02 00:00:00-05:00,1.8298886064664206,1.8298886064664206,1.822046160697937,1.822046160697937,4903,0.0,0.0
2017-03-03 00:00:00-05:00,1.827276078992649,1.8377325534820557,1.8115909852868681,1.8377325534820557,21910,0.0,0.0
2017-03-06 00:00:00-05:00,1.8220464926601685,1.829888939857483,1.8220464926601685,1.829888939857483,2451,0.0,0.0
2017-03-07 00:00:00-05:00,1.829888939857483,1.829888939857483,1.829888939857483,1.829888939857483,766,0.0,0.0
2017-03-08 00:00:00-05:00,1.8429605386891672,1.8691017240467047,1.8429605386891672,1.8560314178466797,13789,0.0,0.0
2017-03-09 00:00:00-05:00,1.8612592375212464,1.8612592375212464,1.835118055343628,1.835118055343628,8427,0.0,0.0
2017-03-10 00:00:00-05:00,1.861259281111811,1.8691015404558586,1.8429603576660154,1.8429603576660156,23595,0.0,0.0
2017-03-13 00:00:00-04:00,1.8560304122325084,1.88478560505306,1.8560304122325084,1.882171392440796,9653,0.0,0.0
2017-03-14 00:00:00-04:00,1.8691011667251587,1.8717153799743307,1.856030864422387,1.8691011667251587,8120,0.0,0.0
2017-03-15 00:00:00-04:00,1.8691007113509266,1.895242264516391,1.8691007113509266,1.882171392440796,31869,0.0,0.0
2017-03-16 00:00:00-04:00,1.8795578710285288,1.9239983558654783,1.8795578710285288,1.9239983558654785,16701,0.0,0.0
2017-03-17 00:00:00-04:00,1.9239971131738562,1.9292251549727832,1.8952417373657227,1.8952417373657227,19612,0.0,0.0
2017-03-20 00:00:00-04:00,1.8717154360228383,1.8717154360228383,1.8429600443497263,1.8508023023605347,24821,0.0,0.0
2017-03-21 00:00:00-04:00,1.8508032338898472,1.861259901476842,1.7959068272268999,1.7985210418701172,69254,0.0,0.0
2017-03-22 00:00:00-04:00,1.7828350351456919,1.7828350351456919,1.7200962075570638,1.7723785638809204,42288,0.0,0.0
2017-03-23 00:00:00-04:00,1.788063468183413,1.8325035667111296,1.7854492548649463,1.8115904331207275,31716,0.0,0.0
